일자	현재지수	대비	등락률(%)	배당수익률(%)	주가이익비율	주가자산비율	시가지수	고가지수	저가지수	거래량(천주)	거래대금(백만원)	상장시가총액(백만원)
2001/01/17	595.83	-7.59	-1.26	2.08	16.62	0.0	600.75	610.47	587.26	501,660	3,078,571	
2001/01/18	604.05	8.22	1.38	2.05	16.84	0.0	597.15	612.90	596.66	453,765	3,021,314	
2001/01/19	619.78	15.73	2.6	2.0	17.28	0.0	622.25	622.25	613.66	432,454	3,002,558	
2001/01/22	627.45	7.67	1.24	1.98	17.67	0.0	622.52	627.45	614.08	484,954	2,513,407	
2001/01/26	591.73	-35.72	-5.69	2.09	16.66	0.0	623.68	624.00	591.73	443,737	2,603,229	
2001/01/29	596.54	4.81	0.81	2.08	16.79	0.0	592.75	598.11	587.42	461,155	2,397,521	
2001/01/30	591.34	-5.2	-0.87	2.09	17.37	0.0	601.29	608.05	591.34	498,673	2,418,190	
2001/01/31	617.91	26.57	4.49	2.01	18.14	0.0	594.76	617.91	593.54	442,127	2,585,503	
2001/02/01	612.30	-5.61	-0.91	2.02	18.01	0.0	606.49	620.78	605.42	396,007	2,211,415	
2001/02/02	608.48	-3.82	-0.62	2.03	17.9	0.0	614.51	616.67	602.13	345,289	1,794,823	
2001/02/05	579.16	-29.32	-4.82	2.13	17.03	0.0	594.91	595.47	575.58	354,074	1,897,013	
2001/02/06	586.58	7.42	1.28	2.1	17.26	0.0	577.25	587.23	573.52	326,302	1,608,178	
2001/02/07	576.19	-10.39	-1.77	2.14	16.95	0.0	584.93	584.93	574.44	322,721	1,469,919	
2001/02/08	591.57	15.38	2.67	2.09	17.41	0.0	577.12	591.66	577.12	282,243	1,726,606	
2001/02/09	595.47	3.9	0.66	2.07	17.52	0.0	588.36	598.97	581.49	374,564	2,030,005	
2001/02/12	599.20	3.73	0.63	2.06	17.64	0.0	587.62	602.90	584.37	318,923	1,895,873	
2001/02/13	598.78	-0.42	-0.07	2.06	17.63	0.0	603.15	605.35	594.41	336,731	1,990,403	
2001/02/14	603.83	5.05	0.84	2.05	17.78	0.0	594.93	607.59	592.32	413,235	2,151,929	
2001/02/15	603.63	-0.2	-0.03	2.05	17.75	0.0	611.26	612.26	602.41	359,764	2,020,480	
2001/02/16	604.92	1.29	0.21	2.05	17.85	0.0	605.93	611.54	604.27	319,526	1,853,013	
2001/02/19	596.67	-8.25	-1.36	2.07	17.61	0.0	595.66	597.76	588.73	316,678	1,609,531	
2001/02/20	608.74	12.07	2.02	2.03	17.96	0.0	595.77	609.36	593.17	498,569	2,722,295	
2001/02/21	594.53	-14.21	-2.33	2.08	17.55	0.0	605.49	605.49	594.45	439,149	2,430,723	
2001/02/22	583.41	-11.12	-1.87	2.12	17.22	0.0	589.30	589.30	571.72	434,982	2,300,710	
2001/02/23	583.52	0.11	0.02	2.12	17.25	0.0	579.97	590.49	579.45	400,765	2,115,209	
2001/02/26	585.32	1.8	0.31	2.11	17.3	0.0	585.16	588.92	580.59	448,987	1,803,583	
2001/02/27	577.57	-7.75	-1.32	2.14	44.95	0.0	590.14	597.12	576.66	475,761	2,148,639	
2001/02/28	578.10	0.53	0.09	2.14	45.02	0.0	571.64	581.44	571.04	351,257	1,582,342	
2001/03/02	559.44	-18.66	-3.23	2.21	43.58	0.0	574.61	574.61	557.20	329,687	1,903,049	
2001/03/05	565.38	5.94	1.06	2.18	43.66	0.0	549.27	565.38	549.27	309,882	1,568,472	
2001/03/06	568.15	2.77	0.49	2.17	43.87	0.0	569.14	574.90	564.12	485,019	2,222,220	
2001/03/07	568.64	0.49	0.09	2.18	43.85	0.0	574.52	576.94	566.08	364,059	1,838,749	
2001/03/08	579.28	10.64	1.87	2.13	44.69	0.0	569.79	579.28	568.09	349,375	1,510,045	
2001/03/09	565.76	-13.52	-2.33	2.19	43.64	0.0	572.11	573.67	562.53	316,003	1,420,750	
2001/03/12	545.05	-20.71	-3.66	2.27	42.36	0.0	554.36	556.84	545.05	360,939	1,556,781	
2001/03/13	527.97	-17.08	-3.13	2.34	41.01	0.0	527.94	533.25	522.65	358,141	1,629,242	
2001/03/14	543.28	15.31	2.9	2.28	42.15	0.0	541.42	545.00	539.12	415,188	1,784,541	
2001/03/15	541.83	-1.45	-0.27	2.29	42.04	0.0	523.38	542.30	522.74	385,191	1,671,056	
2001/03/16	538.67	-3.16	-0.58	2.3	41.79	0.0	541.31	543.81	536.70	332,616	1,409,229	
2001/03/19	534.33	-4.34	-0.81	2.32	41.39	0.0	531.84	541.20	528.88	253,800	1,188,001	
2001/03/20	531.59	-2.74	-0.51	2.33	41.46	0.0	542.13	542.79	531.39	279,530	1,229,766	
2001/03/21	532.59	1.0	0.19	2.33	41.52	0.0	520.71	532.59	520.41	364,743	1,357,914	
2001/03/22	527.05	-5.54	-1.04	2.35	41.01	0.0	530.88	532.25	524.25	402,499	1,591,322	
2001/03/23	537.97	10.92	2.07	2.31	41.81	0.0	532.01	539.19	531.63	364,379	1,920,406	
2001/03/26	545.98	8.01	1.49	2.27	42.44	0.0	544.75	550.26	542.09	433,276	1,845,347	
2001/03/27	532.90	-13.08	-2.4	2.33	41.42	0.0	546.27	546.27	532.90	433,273	1,722,045	
2001/03/28	528.79	-4.11	-0.77	2.34	42.57	0.0	541.43	541.71	528.79	402,643	1,508,932	
2001/03/29	523.80	-4.99	-0.94	2.37	49.85	0.0	522.99	531.85	521.04	484,168	1,523,302	
2001/03/30	523.22	-0.58	-0.11	2.37	51.69	0.0	524.63	528.60	516.97	417,225	1,504,517	
2001/04/02	515.20	-8.02	-1.53	2.43	23.69	0.0	520.56	522.09	512.40	231,820	1,105,339	
2001/04/03	503.26	-11.94	-2.32	2.49	23.13	0.0	505.38	507.67	498.27	277,552	1,426,037	
2001/04/04	493.69	-9.57	-1.9	2.54	22.71	0.0	496.03	501.32	493.57	313,641	1,457,327	
2001/04/06	506.22	12.53	2.54	2.47	23.59	0.0	518.06	518.20	504.54	373,587	1,761,027	
2001/04/09	497.46	-8.76	-1.73	2.52	23.16	0.0	503.07	506.46	497.46	283,859	944,537	
2001/04/10	491.21	-6.25	-1.26	2.55	22.87	0.0	500.97	501.65	491.21	261,935	1,155,592	
2001/04/11	507.53	16.32	3.32	2.46	23.76	0.0	505.24	508.75	501.63	354,280	1,678,782	
2001/04/12	514.21	6.68	1.32	2.8	0.0	0.0	516.73	519.48	511.73	408,941	1,738,623	
2001/04/13	516.10	1.89	0.37	2.79	0.0	0.0	518.64	518.65	512.35	346,891	1,263,054	
2001/04/16	508.35	-7.75	-1.5	2.83	0.0	0.0	514.55	518.26	508.35	328,654	917,668	
2001/04/17	513.97	5.62	1.11	2.8	0.0	0.0	506.92	516.12	505.92	319,535	1,275,226	
2001/04/18	540.00	26.03	5.06	2.66	23.91	0.0	523.26	540.00	520.31	494,864	2,079,623	
2001/04/19	563.31	23.31	4.32	2.55	24.95	0.0	567.49	581.63	558.97	561,585	3,545,416	
2001/04/20	556.29	-7.02	-1.25	2.58	24.29	0.0	567.66	572.08	556.22	475,641	2,259,268	
2001/04/23	560.94	4.65	0.84	2.57	24.35	0.0	559.09	566.47	556.52	420,370	1,826,648	
2001/04/24	555.64	-5.3	-0.94	2.59	24.16	0.0	552.32	556.48	547.39	346,704	1,562,500	
2001/04/25	566.34	10.7	1.93	2.5	22.99	0.0	552.69	566.34	551.15	376,546	1,827,770	
2001/04/26	561.62	-4.72	-0.83	2.52	22.79	0.0	569.58	570.99	560.84	305,803	1,537,384	
2001/04/27	556.63	-4.99	-0.89	2.54	22.58	0.0	561.06	563.76	553.67	231,121	1,246,583	
2001/04/30	577.36	20.73	3.72	2.45	23.44	0.0	565.44	577.52	564.72	371,500	2,049,155	
2001/05/02	583.70	6.34	1.1	2.42	23.71	0.0	586.27	587.18	580.39	594,623	2,357,041	
2001/05/03	584.40	0.7	0.12	2.42	23.73	0.0	583.22	584.68	576.53	390,072	1,812,442	
2001/05/04	585.60	1.2	0.21	2.41	23.8	0.0	575.69	585.60	575.69	392,471	1,675,848	
2001/05/07	596.50	10.9	1.86	2.37	24.23	0.0	588.88	599.05	584.79	471,719	2,111,121	
2001/05/08	590.91	-5.59	-0.94	2.39	24.0	0.0	594.32	597.95	590.65	484,399	2,106,870	
2001/05/09	578.84	-12.07	-2.04	2.44	23.5	0.0	589.06	589.42	578.34	527,729	2,084,919	
2001/05/10	581.38	2.54	0.44	2.43	23.59	0.0	579.16	584.33	575.43	557,127	1,813,703	
2001/05/11	583.06	1.68	0.29	2.43	23.66	0.0	581.74	584.28	577.91	546,701	1,638,335	
2001/05/14	584.08	1.02	0.17	2.42	23.69	0.0	585.13	588.13	580.82	526,955	1,765,178	
2001/05/15	581.30	-2.78	-0.48	2.43	23.59	0.0	583.73	585.74	579.08	557,553	1,947,704	
2001/05/16	572.40	-8.9	-1.53	2.47	23.23	0.0	578.68	585.67	572.36	529,252	1,930,949	
2001/05/17	596.39	23.99	4.19	2.37	24.23	0.0	588.15	596.39	585.59	565,112	2,157,100	
2001/05/18	600.54	4.15	0.7	2.35	24.44	0.0	594.56	600.54	591.63	595,398	2,542,473	
2001/05/21	618.96	18.42	3.07	2.28	25.17	0.0	606.87	620.89	606.46	750,100	3,157,372	
2001/05/22	617.99	-0.97	-0.16	2.28	25.12	0.0	628.82	630.08	617.99	794,303	3,287,501	
2001/05/23	622.60	4.61	0.75	2.27	25.28	0.0	620.03	625.80	616.56	526,291	2,451,807	
2001/05/24	622.28	-0.32	-0.05	2.27	25.29	0.0	614.22	624.46	612.62	561,543	2,618,500	
2001/05/25	624.11	1.83	0.29	2.26	25.39	0.0	626.97	633.16	623.05	634,245	2,865,476	
2001/05/28	618.47	-5.64	-0.9	2.28	25.16	0.0	620.20	622.67	618.14	434,841	1,851,596	
2001/05/29	632.05	13.58	2.2	2.23	25.71	0.0	616.94	632.09	615.87	530,442	2,460,526	
2001/05/30	628.42	-3.63	-0.57	2.24	25.57	0.0	629.45	629.90	620.95	449,656	2,299,525	
2001/05/31	612.16	-16.26	-2.59	2.3	24.9	0.0	612.45	617.66	608.80	384,984	2,294,596	
2001/06/01	607.07	-5.09	-0.83	2.32	24.65	0.0	615.67	617.09	603.84	358,791	1,893,259	
2001/06/04	610.91	3.84	0.63	2.31	24.81	0.0	609.06	613.21	606.72	341,323	1,591,517	
2001/06/05	597.66	-13.25	-2.17	2.36	24.29	0.0	612.63	615.00	597.66	360,314	1,805,865	
2001/06/07	601.14	3.48	0.58	2.35	24.39	0.0	594.28	601.35	594.28	328,044	1,722,205	
2001/06/08	621.78	20.64	3.43	2.27	25.21	0.0	608.48	621.90	608.33	442,483	2,321,916	
2001/06/11	608.23	-13.55	-2.18	2.32	22.78	0.0	612.46	615.41	607.20	340,124	1,711,354	213,769,808
2001/06/12	607.15	-1.08	-0.18	2.32	22.8	0.0	605.36	611.88	603.91	319,878	1,579,309	213,407,866
2001/06/13	614.05	6.9	1.14	2.3	23.06	0.0	611.79	614.05	607.48	392,415	1,882,785	215,722,301
2001/06/14	613.75	-0.3	-0.05	2.3	23.04	0.0	612.96	623.37	610.36	420,521	2,138,122	215,864,633
2001/06/15	618.96	5.21	0.85	2.28	23.24	0.0	609.54	618.96	604.37	375,830	1,984,248	217,830,956
2001/06/18	608.78	-10.18	-1.64	2.32	22.84	0.0	617.66	619.82	607.93	474,208	2,043,419	214,226,686
2001/06/19	608.91	0.13	0.02	2.32	22.85	0.0	606.04	615.85	605.80	436,626	2,106,692	213,987,251
2001/06/20	595.72	-13.19	-2.17	2.37	22.35	0.0	603.29	604.78	593.75	440,475	2,054,752	209,331,701
2001/06/21	595.53	-0.19	-0.03	2.37	22.32	0.0	597.72	599.76	589.46	404,197	1,906,898	209,155,334
2001/06/22	599.08	3.55	0.6	2.35	22.47	0.0	597.34	602.70	593.33	395,237	1,950,713	210,626,070
2001/06/25	598.02	-1.06	-0.18	2.36	21.19	0.0	597.37	602.77	594.04	309,868	1,550,029	210,117,646
2001/06/26	588.71	-9.31	-1.56	2.39	20.88	0.0	597.81	598.96	586.12	312,736	1,628,122	206,969,548
2001/06/27	584.76	-3.95	-0.67	2.39	20.92	0.0	587.31	590.74	580.75	330,389	1,647,179	207,082,278
2001/06/28	583.27	-1.49	-0.25	2.4	20.17	0.0	585.66	591.03	582.91	268,780	1,448,588	206,186,028
2001/06/29	595.13	11.86	2.03	2.35	20.59	0.0	594.02	595.13	589.18	225,172	1,398,816	210,493,941
2001/07/02	596.74	1.61	0.27	2.34	20.55	0.0	593.03	598.24	592.90	201,674	1,185,360	211,304,920
2001/07/03	594.31	-2.43	-0.41	2.35	20.46	0.0	598.67	598.67	593.56	209,112	1,160,904	210,494,733
2001/07/04	597.25	2.94	0.49	2.34	20.56	0.0	591.01	597.25	586.31	226,702	1,173,004	211,642,286
2001/07/05	593.61	-3.64	-0.61	2.35	20.44	0.0	598.95	600.51	592.80	195,565	1,058,543	210,373,427
2001/07/06	578.54	-15.07	-2.54	2.15	14.65	0.0	581.85	585.08	578.13	215,957	1,143,604	205,218,134
2001/07/09	560.00	-18.54	-3.2	2.22	14.2	0.0	565.34	568.21	555.66	250,534	1,429,909	198,738,019
2001/07/10	558.60	-1.4	-0.25	2.23	14.17	0.0	563.21	565.51	557.51	228,985	1,079,791	197,512,101
2001/07/11	553.65	-4.95	-0.89	2.25	14.04	0.0	547.15	558.53	545.76	208,227	1,137,053	195,868,457
2001/07/12	559.95	6.3	1.14	2.23	14.18	0.0	561.50	566.26	559.95	302,702	1,459,039	199,257,406
2001/07/13	548.49	-11.46	-2.05	2.27	13.9	0.0	571.16	571.16	546.97	259,005	1,380,948	195,323,004
2001/07/16	548.93	0.44	0.08	2.27	13.94	0.0	551.43	554.93	545.17	228,144	961,640	195,505,730
2001/07/18	540.53	-8.4	-1.53	2.32	13.67	0.0	550.94	551.97	539.04	275,322	1,181,377	192,911,032
2001/07/19	545.74	5.21	0.96	2.3	13.81	0.0	534.13	545.74	534.13	263,164	1,165,193	194,762,142
2001/07/20	537.71	-8.03	-1.47	2.33	13.6	0.0	540.26	541.95	534.39	275,156	1,136,977	191,983,569
2001/07/23	524.21	-13.5	-2.51	2.39	13.28	0.0	535.00	538.35	522.38	265,251	995,617	186,924,085
2001/07/24	526.62	2.41	0.46	2.38	13.34	0.0	518.94	527.37	512.78	485,590	1,490,722	188,256,990
2001/07/25	526.08	-0.54	-0.1	2.38	13.32	0.0	519.74	528.33	516.64	371,430	1,173,231	187,743,489
2001/07/26	529.22	3.14	0.6	2.37	13.94	0.0	529.65	531.96	527.22	313,189	1,095,177	189,054,366
2001/07/27	541.13	11.91	2.25	2.31	14.26	0.0	536.86	542.58	534.94	395,951	1,322,265	193,226,578
2001/07/30	533.53	-7.6	-1.4	2.35	14.07	0.0	542.08	542.08	532.85	274,101	939,550	190,425,946
2001/07/31	541.55	8.02	1.5	2.31	15.08	0.0	534.84	541.55	532.55	202,398	916,393	193,627,166
2001/08/01	562.79	21.24	3.92	2.22	15.67	0.0	546.30	563.67	542.00	441,170	1,915,759	201,200,592
2001/08/02	567.46	4.67	0.83	2.2	15.82	0.0	565.39	572.03	557.29	445,704	1,950,386	203,009,273
2001/08/03	568.69	1.23	0.22	2.2	15.84	0.0	572.00	572.00	563.55	267,803	1,226,627	203,317,128
2001/08/06	569.37	0.68	0.12	2.2	15.86	0.0	564.72	573.56	563.53	375,432	1,256,285	203,729,599
2001/08/07	567.50	-1.87	-0.33	2.21	15.78	0.0	562.17	568.57	561.29	366,594	1,350,179	203,269,286
2001/08/08	565.94	-1.56	-0.27	2.21	15.75	0.0	568.07	568.85	561.35	362,126	1,202,683	202,575,678
2001/08/09	549.67	-16.27	-2.87	2.28	15.28	0.0	554.46	559.17	549.67	318,622	1,213,865	196,784,789
2001/08/10	555.34	5.67	1.03	2.25	15.44	0.0	556.04	558.27	552.00	286,536	989,631	198,789,831
2001/08/13	562.00	6.66	1.2	2.23	15.61	0.0	558.48	562.00	552.17	298,624	1,159,257	201,289,001
2001/08/14	577.15	15.15	2.7	2.17	16.04	0.0	565.20	577.24	564.86	539,432	2,032,870	206,916,421
2001/08/16	580.95	3.8	0.66	2.14	23.04	0.0	571.19	582.80	569.53	525,647	2,119,644	208,310,229
2001/08/17	580.99	0.04	0.01	2.14	23.03	0.0	582.93	585.36	577.10	437,366	1,804,064	208,123,918
2001/08/20	567.09	-13.9	-2.39	2.19	22.48	0.0	568.88	574.16	566.42	381,821	1,397,102	203,100,619
2001/08/21	568.68	1.59	0.28	2.18	22.55	0.0	571.77	572.86	561.44	356,394	1,432,652	203,160,569
2001/08/22	574.87	6.19	1.09	2.16	22.8	0.0	560.53	575.30	560.53	525,816	1,961,556	206,074,151
2001/08/23	570.07	-4.8	-0.83	2.18	22.61	0.0	578.62	580.51	568.82	482,270	1,655,560	204,265,472
2001/08/24	569.31	-0.76	-0.13	2.18	22.59	0.0	571.97	573.19	563.90	415,286	1,434,009	203,865,286
2001/08/27	578.74	9.43	1.66	2.15	22.96	0.0	577.46	585.34	574.71	478,608	1,817,691	207,466,244
2001/08/28	576.51	-2.23	-0.39	2.16	22.87	0.0	577.75	578.62	573.10	445,220	1,373,603	206,540,615
2001/08/29	565.63	-10.88	-1.89	2.2	22.45	0.0	569.77	570.03	563.28	469,000	1,494,493	202,716,258
2001/08/30	564.36	-1.27	-0.22	2.2	22.39	0.0	555.98	564.36	554.47	711,804	1,500,939	198,650,460
2001/08/31	545.11	-19.25	-3.41	2.28	21.62	0.0	552.78	554.48	542.21	720,385	1,789,164	191,853,012
2001/09/03	541.83	-3.28	-0.6	2.29	20.82	0.0	545.02	547.63	539.17	415,212	1,096,549	190,689,917
2001/09/04	558.79	16.96	3.13	2.22	21.48	0.0	543.10	558.79	540.33	499,962	1,342,105	196,742,207
2001/09/05	551.91	-6.88	-1.23	2.25	21.22	0.0	550.43	553.61	547.88	788,717	1,717,258	194,305,264
2001/09/06	552.59	0.68	0.12	2.25	21.35	0.0	552.41	559.17	551.35	588,150	1,617,643	194,423,591
2001/09/07	555.08	2.49	0.45	2.24	21.43	0.0	546.79	555.51	544.73	491,275	1,566,113	195,141,043
2001/09/10	550.73	-4.35	-0.78	2.15	21.86	0.0	547.99	551.26	545.16	595,823	1,579,261	196,929,932
2001/09/11	540.57	-10.16	-1.84	2.19	21.43	0.0	550.90	553.61	539.72	612,393	1,640,561	192,877,835
2001/09/12	475.60	-64.97	-12.02	2.49	18.85	0.0	490.14	499.90	474.58	242,832	1,659,234	169,923,290
2001/09/13	499.25	23.65	4.97	2.37	19.79	0.0	491.61	499.25	484.49	1,022,943	2,729,721	178,433,542
2001/09/14	482.29	-16.96	-3.4	2.45	19.12	0.0	497.15	497.15	472.98	1,021,325	2,422,541	172,347,412
2001/09/17	468.76	-13.53	-2.81	2.52	18.59	0.0	475.31	476.42	464.39	732,185	1,705,933	167,374,059
2001/09/18	484.93	16.17	3.45	2.44	19.23	0.0	481.45	485.12	478.24	693,027	1,977,300	173,377,523
2001/09/19	486.75	1.82	0.38	2.43	19.48	0.0	484.16	491.99	480.40	783,894	1,953,437	173,958,112
2001/09/20	480.27	-6.48	-1.33	2.46	18.43	0.0	482.79	482.79	473.50	627,795	1,788,445	171,774,881
2001/09/21	472.31	-7.96	-1.66	2.5	18.17	0.0	466.57	472.31	463.54	564,257	1,941,491	169,204,388
2001/09/24	482.19	9.88	2.09	2.45	18.56	0.0	473.75	482.19	471.91	538,751	1,613,790	172,685,200
2001/09/25	472.13	-10.06	-2.09	2.5	18.19	0.0	491.59	491.68	470.38	640,133	1,956,485	169,059,947
2001/09/26	472.85	0.72	0.15	2.5	18.2	0.0	473.41	475.80	468.48	423,398	1,322,559	169,315,769
2001/09/27	472.38	-0.47	-0.1	2.5	18.17	0.0	467.45	472.38	464.42	453,272	1,322,245	169,054,353
2001/09/28	479.68	7.3	1.55	2.46	18.45	0.0	475.56	483.21	472.71	426,736	1,526,524	171,505,303
2001/10/04	500.64	20.96	4.37	2.36	19.35	0.0	498.87	501.22	494.76	547,904	1,961,113	179,457,000
2001/10/05	501.92	1.28	0.26	2.35	19.4	0.0	499.80	502.11	496.66	781,826	1,909,292	180,108,882
2001/10/08	496.13	-5.79	-1.15	2.38	19.15	0.0	497.44	501.56	493.12	687,411	1,566,616	178,013,789
2001/10/09	507.61	11.48	2.31	2.31	19.4	0.0	501.02	509.21	501.02	655,189	1,810,527	182,252,981
2001/10/10	503.46	-4.15	-0.82	2.34	19.24	0.0	503.08	505.41	500.44	474,785	1,323,348	180,758,974
2001/10/11	517.05	13.59	2.7	2.27	20.04	0.0	514.84	519.56	513.87	598,511	2,000,090	185,600,178
2001/10/12	516.40	-0.65	-0.13	2.28	20.0	0.0	526.06	526.20	510.93	628,109	1,875,433	185,313,896
2001/10/15	513.99	-2.41	-0.47	2.29	19.9	0.0	513.55	517.47	511.29	373,172	1,224,565	184,566,411
2001/10/16	521.91	7.92	1.54	2.25	20.25	0.0	514.43	522.16	514.04	419,501	1,533,037	187,763,363
2001/10/17	528.29	6.38	1.22	2.23	20.5	0.0	527.81	529.54	522.37	448,539	1,760,492	189,942,329
2001/10/18	524.21	-4.08	-0.77	2.24	20.31	0.0	522.31	526.49	519.41	387,713	1,485,584	188,521,012
2001/10/19	528.04	3.83	0.73	2.23	20.48	0.0	522.93	530.08	521.42	661,534	1,638,193	189,833,742
2001/10/22	528.70	0.66	0.12	2.23	20.49	0.0	532.00	532.12	524.32	428,961	1,154,211	190,100,056
2001/10/23	530.50	1.8	0.34	2.22	20.56	0.0	533.68	538.29	530.45	466,384	1,508,233	190,701,983
2001/10/24	541.49	10.99	2.07	2.18	20.97	0.0	532.63	541.96	531.46	382,281	1,769,393	194,677,358
2001/10/25	542.19	0.7	0.13	2.17	21.0	0.0	542.83	545.12	539.62	640,981	1,739,740	194,869,210
2001/10/26	543.41	1.22	0.23	2.17	21.1	0.0	545.15	547.25	539.91	359,667	1,376,693	195,313,427
2001/10/29	547.87	4.46	0.82	2.15	21.28	0.0	548.22	550.93	544.07	412,829	1,168,714	186,930,892
2001/10/30	533.87	-14.0	-2.56	2.2	20.74	0.0	538.99	539.93	533.20	359,385	1,105,124	181,848,730
2001/10/31	537.81	3.94	0.74	2.19	20.9	0.0	530.53	537.81	529.75	592,319	1,265,999	183,450,750
2001/11/01	544.09	6.28	1.17	2.16	21.14	0.0	540.63	546.12	536.20	461,560	1,268,184	185,530,576
2001/11/02	550.57	6.48	1.19	2.14	21.39	0.0	547.99	554.05	547.51	855,827	2,786,044	187,741,017
2001/11/05	561.62	11.05	2.01	2.09	22.33	0.0	555.62	561.62	552.89	417,335	1,323,472	191,800,495
2001/11/06	565.47	3.85	0.69	2.08	22.48	0.0	567.35	569.82	565.47	493,971	1,818,781	193,137,135
2001/11/07	562.03	-3.44	-0.61	2.09	22.33	0.0	567.03	567.94	560.88	449,356	1,480,565	191,861,584
2001/11/08	573.04	11.01	1.96	2.05	22.74	0.0	564.82	574.75	564.82	531,373	1,913,660	195,970,173
2001/11/09	576.75	3.71	0.65	2.01	23.38	0.0	575.10	579.19	569.71	823,657	2,646,827	210,063,119
2001/11/12	584.48	7.73	1.34	1.98	23.69	0.0	581.71	584.48	575.58	743,090	2,307,273	212,855,621
2001/11/13	588.83	4.35	0.74	1.97	24.18	0.0	580.87	589.64	577.19	861,855	2,626,745	214,417,782
2001/11/14	606.68	17.85	3.03	1.91	24.93	0.0	595.00	606.68	592.89	943,720	3,551,300	220,845,153
2001/11/15	606.44	-0.24	-0.04	1.91	24.92	0.0	602.09	612.32	600.72	803,718	2,980,255	220,909,585
2001/11/16	610.88	4.44	0.73	1.89	25.12	0.0	605.71	612.53	602.83	705,217	2,635,272	222,327,802
2001/11/19	626.43	15.55	2.55	1.84	25.79	0.0	610.77	630.02	610.77	973,073	3,392,366	228,182,476
2001/11/20	616.33	-10.1	-1.61	1.88	25.34	0.0	630.97	636.06	614.19	918,017	3,428,724	224,537,983
2001/11/21	615.45	-0.88	-0.14	1.88	25.26	0.0	609.88	621.17	609.18	709,145	2,479,744	224,095,630
2001/11/22	624.56	9.11	1.48	1.85	25.62	0.0	617.82	624.56	609.81	771,319	2,573,409	227,486,589
2001/11/23	645.18	20.62	3.3	1.79	26.5	0.0	627.45	647.20	627.45	802,072	3,541,999	235,530,278
2001/11/26	674.56	29.38	4.55	1.71	27.69	0.0	655.08	674.56	654.87	783,740	4,520,888	246,451,696
2001/11/27	670.10	-4.46	-0.66	1.72	27.52	0.0	674.61	680.91	661.44	807,314	4,323,831	244,694,522
2001/11/28	632.02	-38.08	-5.68	1.83	25.92	0.0	661.98	665.07	630.76	717,859	3,372,263	230,689,656
2001/11/29	628.86	-3.16	-0.5	1.83	25.82	0.0	624.18	641.11	616.51	650,927	3,329,958	226,996,968
2001/11/30	643.89	15.03	2.39	1.79	26.43	0.0	645.63	649.40	640.23	792,574	3,628,247	232,375,794
2001/12/03	650.66	6.77	1.05	1.83	26.71	0.0	643.61	654.00	631.87	888,595	3,549,602	237,453,678
2001/12/04	649.90	-0.76	-0.12	1.84	26.68	0.0	648.51	656.33	642.74	897,584	3,814,328	237,107,603
2001/12/05	688.31	38.41	5.91	1.74	28.3	0.0	663.48	696.06	663.48	789,588	4,755,358	250,719,643
2001/12/06	686.61	-1.7	-0.25	1.74	28.2	0.0	707.06	715.93	678.81	869,665	5,769,691	249,896,439
2001/12/07	704.50	17.89	2.61	1.7	28.93	0.0	691.37	708.15	683.62	670,359	3,909,194	256,587,098
2001/12/10	668.77	-35.73	-5.07	1.79	27.54	0.0	701.36	702.01	665.74	669,062	3,537,356	243,696,494
2001/12/11	670.08	1.31	0.2	1.78	27.62	0.0	659.76	671.68	655.65	565,259	2,866,918	244,140,003
2001/12/12	681.43	11.35	1.69	1.76	28.09	0.0	667.01	683.26	658.17	539,220	2,939,961	248,174,646
2001/12/13	676.59	-4.84	-0.71	1.77	27.87	0.0	682.47	684.31	667.95	577,063	3,720,494	246,607,405
2001/12/14	665.20	-11.39	-1.68	1.8	27.39	0.0	666.99	676.66	660.76	498,286	2,858,622	242,609,560
2001/12/17	648.28	-16.92	-2.54	1.84	27.12	0.0	661.29	662.08	645.87	531,845	2,653,356	236,561,413
2001/12/18	643.76	-4.52	-0.7	1.86	26.91	0.0	655.97	662.59	639.62	600,156	2,982,204	234,727,769
2001/12/19	647.05	3.29	0.51	1.85	27.08	0.0	652.91	654.63	642.65	627,555	2,621,794	235,865,043
2001/12/20	664.51	17.46	2.7	1.8	27.64	0.0	649.30	666.48	642.86	503,988	2,477,936	242,484,924
2001/12/21	644.71	-19.8	-2.98	1.85	26.36	0.0	651.90	653.93	641.70	355,178	2,170,060	236,872,757
2001/12/24	646.49	1.78	0.28	1.85	26.42	0.0	647.73	655.30	642.26	390,805	1,791,311	237,510,516
2001/12/26	653.87	7.38	1.14	1.83	27.67	0.0	650.23	655.20	648.84	568,378	2,345,848	240,685,762
2001/12/27	668.55	14.68	2.25	1.8	28.42	0.0	650.31	672.55	646.30	541,631	2,612,446	244,480,131
2001/12/28	693.70	25.15	3.76	1.73	29.29	0.0	680.22	695.96	680.22	514,805	2,706,145	253,843,396
2002/01/02	724.95	31.25	4.5	1.67	27.05	0.0	698.00	725.06	690.36	618,722	5,213,507	265,531,940
2002/01/03	727.66	2.71	0.37	1.66	27.13	0.0	726.76	735.77	722.35	752,581	4,030,238	266,648,583
2002/01/04	747.72	20.06	2.76	1.62	28.29	0.0	744.46	750.83	739.14	630,662	3,927,674	273,986,221
2002/01/07	751.48	3.76	0.5	1.61	28.42	0.0	748.54	757.81	735.55	753,590	4,525,814	275,394,643
2002/01/08	734.76	-16.72	-2.22	1.65	27.79	0.0	747.21	750.89	734.76	799,323	4,282,483	269,353,686
